n_episode : 406, Total Frames : 23294, Average Score : 153.3, Episode Score : 130.0, Best Score : 1090.0, n_buffer : 23294, eps : 79.5%
n_episode : 407, Total Frames : 23333, Average Score : 153.1, Episode Score : 80.0, Best Score : 1090.0, n_buffer : 23333, eps : 79.4%
n_episode : 408, Total Frames : 23367, Average Score : 152.9, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 23367, eps : 79.4%
n_episode : 409, Total Frames : 23398, Average Score : 152.7, Episode Score : 70.0, Best Score : 1090.0, n_buffer : 23398, eps : 79.4%
n_episode : 410, Total Frames : 23429, Average Score : 152.5, Episode Score : 60.0, Best Score : 1090.0, n_buffer : 23429, eps : 79.3%
n_episode : 411, Total Frames : 23490, Average Score : 152.5, Episode Score : 170.0, Best Score : 1090.0, n_buffer : 23490, eps : 79.3%
n_episode : 412, Total Frames : 23563, Average Score : 152.7, Episode Score : 240.0, Best Score : 1090.0, n_buffer : 23563, eps : 79.3%
n_episode : 413, Total Frames : 23585, Average Score : 152.4, Episode Score : 0.0, Best Score : 1090.0, n_buffer : 23585, eps : 79.2%
n_episode : 414, Total Frames : 23626, Average Score : 152.2, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 23626, eps : 79.2%
n_episode : 415, Total Frames : 23709, Average Score : 152.5, Episode Score : 240.0, Best Score : 1090.0, n_buffer : 23709, eps : 79.2%
n_episode : 416, Total Frames : 23806, Average Score : 152.6, Episode Score : 230.0, Best Score : 1090.0, n_buffer : 23806, eps : 79.1%
n_episode : 417, Total Frames : 23827, Average Score : 152.4, Episode Score : 40.0, Best Score : 1090.0, n_buffer : 23827, eps : 79.0%
n_episode : 418, Total Frames : 23880, Average Score : 152.3, Episode Score : 120.0, Best Score : 1090.0, n_buffer : 23880, eps : 79.0%
n_episode : 419, Total Frames : 23933, Average Score : 152.4, Episode Score : 180.0, Best Score : 1090.0, n_buffer : 23933, eps : 79.0%
n_episode : 420, Total Frames : 23955, Average Score : 152.0, Episode Score : 0.0, Best Score : 1090.0, n_buffer : 23955, eps : 78.9%
n_episode : 421, Total Frames : 24015, Average Score : 152.0, Episode Score : 170.0, Best Score : 1090.0, n_buffer : 24015, eps : 78.9%
n_episode : 422, Total Frames : 24073, Average Score : 152.0, Episode Score : 130.0, Best Score : 1090.0, n_buffer : 24073, eps : 78.9%
n_episode : 423, Total Frames : 24110, Average Score : 151.8, Episode Score : 80.0, Best Score : 1090.0, n_buffer : 24110, eps : 78.8%
n_episode : 424, Total Frames : 24281, Average Score : 153.4, Episode Score : 820.0, Best Score : 1090.0, n_buffer : 24281, eps : 78.8%
n_episode : 425, Total Frames : 24319, Average Score : 153.2, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 24319, eps : 78.7%
n_episode : 426, Total Frames : 24404, Average Score : 153.2, Episode Score : 120.0, Best Score : 1090.0, n_buffer : 24404, eps : 78.6%
n_episode : 427, Total Frames : 24463, Average Score : 153.3, Episode Score : 210.0, Best Score : 1090.0, n_buffer : 24463, eps : 78.6%
n_episode : 428, Total Frames : 24535, Average Score : 153.3, Episode Score : 170.0, Best Score : 1090.0, n_buffer : 24535, eps : 78.5%
n_episode : 429, Total Frames : 24550, Average Score : 153.0, Episode Score : 10.0, Best Score : 1090.0, n_buffer : 24550, eps : 78.5%
n_episode : 430, Total Frames : 24594, Average Score : 152.8, Episode Score : 80.0, Best Score : 1090.0, n_buffer : 24594, eps : 78.4%
n_episode : 431, Total Frames : 24686, Average Score : 153.1, Episode Score : 250.0, Best Score : 1090.0, n_buffer : 24686, eps : 78.4%
n_episode : 432, Total Frames : 24736, Average Score : 153.0, Episode Score : 120.0, Best Score : 1090.0, n_buffer : 24736, eps : 78.3%
n_episode : 433, Total Frames : 24798, Average Score : 153.1, Episode Score : 190.0, Best Score : 1090.0, n_buffer : 24798, eps : 78.3%
n_episode : 434, Total Frames : 24953, Average Score : 154.3, Episode Score : 700.0, Best Score : 1090.0, n_buffer : 24953, eps : 78.3%
n_episode : 435, Total Frames : 24979, Average Score : 154.0, Episode Score : 30.0, Best Score : 1090.0, n_buffer : 24979, eps : 78.1%
n_episode : 436, Total Frames : 25041, Average Score : 154.1, Episode Score : 160.0, Best Score : 1090.0, n_buffer : 25041, eps : 78.1%
n_episode : 437, Total Frames : 25084, Average Score : 154.0, Episode Score : 110.0, Best Score : 1090.0, n_buffer : 25084, eps : 78.1%
n_episode : 438, Total Frames : 25128, Average Score : 153.8, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 25128, eps : 78.0%
n_episode : 439, Total Frames : 25189, Average Score : 153.8, Episode Score : 170.0, Best Score : 1090.0, n_buffer : 25189, eps : 78.0%
n_episode : 440, Total Frames : 25207, Average Score : 153.6, Episode Score : 40.0, Best Score : 1090.0, n_buffer : 25207, eps : 78.0%
n_episode : 441, Total Frames : 25299, Average Score : 155.2, Episode Score : 860.0, Best Score : 1090.0, n_buffer : 25299, eps : 77.9%
n_episode : 442, Total Frames : 25362, Average Score : 155.2, Episode Score : 160.0, Best Score : 1090.0, n_buffer : 25362, eps : 77.9%
n_episode : 443, Total Frames : 25380, Average Score : 155.0, Episode Score : 50.0, Best Score : 1090.0, n_buffer : 25380, eps : 77.8%
n_episode : 444, Total Frames : 25428, Average Score : 154.7, Episode Score : 40.0, Best Score : 1090.0, n_buffer : 25428, eps : 77.8%
n_episode : 445, Total Frames : 25492, Average Score : 154.7, Episode Score : 170.0, Best Score : 1090.0, n_buffer : 25492, eps : 77.8%
n_episode : 446, Total Frames : 25553, Average Score : 154.6, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 25553, eps : 77.7%
n_episode : 447, Total Frames : 25583, Average Score : 154.3, Episode Score : 0.0, Best Score : 1090.0, n_buffer : 25583, eps : 77.7%
n_episode : 448, Total Frames : 25621, Average Score : 154.1, Episode Score : 70.0, Best Score : 1090.0, n_buffer : 25621, eps : 77.7%
n_episode : 449, Total Frames : 25673, Average Score : 154.1, Episode Score : 160.0, Best Score : 1090.0, n_buffer : 25673, eps : 77.6%
n_episode : 450, Total Frames : 25690, Average Score : 153.8, Episode Score : 20.0, Best Score : 1090.0, n_buffer : 25690, eps : 77.6%
n_episode : 451, Total Frames : 25759, Average Score : 153.8, Episode Score : 160.0, Best Score : 1090.0, n_buffer : 25759, eps : 77.6%
n_episode : 452, Total Frames : 25801, Average Score : 153.7, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 25801, eps : 77.5%
n_episode : 453, Total Frames : 25847, Average Score : 153.4, Episode Score : 40.0, Best Score : 1090.0, n_buffer : 25847, eps : 77.5%
n_episode : 454, Total Frames : 25897, Average Score : 153.3, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 25897, eps : 77.5%
n_episode : 455, Total Frames : 25954, Average Score : 153.2, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 25954, eps : 77.4%
n_episode : 456, Total Frames : 25999, Average Score : 153.0, Episode Score : 50.0, Best Score : 1090.0, n_buffer : 25999, eps : 77.4%
n_episode : 457, Total Frames : 26047, Average Score : 152.9, Episode Score : 110.0, Best Score : 1090.0, n_buffer : 26047, eps : 77.3%
n_episode : 458, Total Frames : 26099, Average Score : 152.8, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 26099, eps : 77.3%
n_episode : 459, Total Frames : 26152, Average Score : 152.5, Episode Score : 50.0, Best Score : 1090.0, n_buffer : 26152, eps : 77.3%
n_episode : 460, Total Frames : 26212, Average Score : 152.7, Episode Score : 230.0, Best Score : 1090.0, n_buffer : 26212, eps : 77.2%
n_episode : 461, Total Frames : 26308, Average Score : 153.4, Episode Score : 490.0, Best Score : 1090.0, n_buffer : 26308, eps : 77.2%
n_episode : 462, Total Frames : 26350, Average Score : 153.2, Episode Score : 60.0, Best Score : 1090.0, n_buffer : 26350, eps : 77.1%
n_episode : 463, Total Frames : 26445, Average Score : 153.6, Episode Score : 340.0, Best Score : 1090.0, n_buffer : 26445, eps : 77.1%
n_episode : 464, Total Frames : 26490, Average Score : 153.4, Episode Score : 40.0, Best Score : 1090.0, n_buffer : 26490, eps : 77.0%
n_episode : 465, Total Frames : 26537, Average Score : 153.2, Episode Score : 50.0, Best Score : 1090.0, n_buffer : 26537, eps : 77.0%
n_episode : 466, Total Frames : 26596, Average Score : 153.3, Episode Score : 240.0, Best Score : 1090.0, n_buffer : 26596, eps : 76.9%
n_episode : 467, Total Frames : 26617, Average Score : 153.1, Episode Score : 30.0, Best Score : 1090.0, n_buffer : 26617, eps : 76.9%
n_episode : 468, Total Frames : 26635, Average Score : 152.8, Episode Score : 0.0, Best Score : 1090.0, n_buffer : 26635, eps : 76.9%
n_episode : 469, Total Frames : 26680, Average Score : 152.7, Episode Score : 130.0, Best Score : 1090.0, n_buffer : 26680, eps : 76.9%
n_episode : 470, Total Frames : 26726, Average Score : 152.8, Episode Score : 180.0, Best Score : 1090.0, n_buffer : 26726, eps : 76.8%
n_episode : 471, Total Frames : 26775, Average Score : 152.8, Episode Score : 160.0, Best Score : 1090.0, n_buffer : 26775, eps : 76.8%
n_episode : 472, Total Frames : 26846, Average Score : 152.8, Episode Score : 140.0, Best Score : 1090.0, n_buffer : 26846, eps : 76.7%
n_episode : 473, Total Frames : 26899, Average Score : 152.8, Episode Score : 170.0, Best Score : 1090.0, n_buffer : 26899, eps : 76.7%
n_episode : 474, Total Frames : 26921, Average Score : 152.5, Episode Score : 10.0, Best Score : 1090.0, n_buffer : 26921, eps : 76.7%
n_episode : 475, Total Frames : 26982, Average Score : 152.5, Episode Score : 140.0, Best Score : 1090.0, n_buffer : 26982, eps : 76.6%
n_episode : 476, Total Frames : 27009, Average Score : 152.2, Episode Score : 50.0, Best Score : 1090.0, n_buffer : 27009, eps : 76.6%
n_episode : 477, Total Frames : 27061, Average Score : 152.1, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 27061, eps : 76.6%
n_episode : 478, Total Frames : 27174, Average Score : 153.7, Episode Score : 910.0, Best Score : 1090.0, n_buffer : 27174, eps : 76.5%
n_episode : 479, Total Frames : 27203, Average Score : 153.6, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 27203, eps : 76.4%
n_episode : 480, Total Frames : 27245, Average Score : 153.5, Episode Score : 130.0, Best Score : 1090.0, n_buffer : 27245, eps : 76.4%
n_episode : 481, Total Frames : 27315, Average Score : 153.6, Episode Score : 170.0, Best Score : 1090.0, n_buffer : 27315, eps : 76.4%
n_episode : 482, Total Frames : 27393, Average Score : 154.0, Episode Score : 370.0, Best Score : 1090.0, n_buffer : 27393, eps : 76.3%
n_episode : 483, Total Frames : 27426, Average Score : 153.7, Episode Score : 0.0, Best Score : 1090.0, n_buffer : 27426, eps : 76.3%
n_episode : 484, Total Frames : 27486, Average Score : 153.7, Episode Score : 140.0, Best Score : 1090.0, n_buffer : 27486, eps : 76.3%
n_episode : 485, Total Frames : 27540, Average Score : 153.5, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 27540, eps : 76.2%
n_episode : 486, Total Frames : 27598, Average Score : 153.3, Episode Score : 60.0, Best Score : 1090.0, n_buffer : 27598, eps : 76.2%
n_episode : 487, Total Frames : 27649, Average Score : 153.2, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 27649, eps : 76.1%
n_episode : 488, Total Frames : 27714, Average Score : 153.2, Episode Score : 140.0, Best Score : 1090.0, n_buffer : 27714, eps : 76.1%
n_episode : 489, Total Frames : 27755, Average Score : 152.9, Episode Score : 10.0, Best Score : 1090.0, n_buffer : 27755, eps : 76.0%
n_episode : 490, Total Frames : 27793, Average Score : 152.7, Episode Score : 70.0, Best Score : 1090.0, n_buffer : 27793, eps : 76.0%
n_episode : 491, Total Frames : 27832, Average Score : 152.6, Episode Score : 110.0, Best Score : 1090.0, n_buffer : 27832, eps : 76.0%
n_episode : 492, Total Frames : 27853, Average Score : 152.4, Episode Score : 10.0, Best Score : 1090.0, n_buffer : 27853, eps : 75.9%
n_episode : 493, Total Frames : 27919, Average Score : 152.4, Episode Score : 180.0, Best Score : 1090.0, n_buffer : 27919, eps : 75.9%
n_episode : 494, Total Frames : 27979, Average Score : 152.5, Episode Score : 190.0, Best Score : 1090.0, n_buffer : 27979, eps : 75.9%
n_episode : 495, Total Frames : 28015, Average Score : 152.2, Episode Score : 30.0, Best Score : 1090.0, n_buffer : 28015, eps : 75.8%
n_episode : 496, Total Frames : 28064, Average Score : 152.3, Episode Score : 160.0, Best Score : 1090.0, n_buffer : 28064, eps : 75.8%
n_episode : 497, Total Frames : 28119, Average Score : 152.2, Episode Score : 110.0, Best Score : 1090.0, n_buffer : 28119, eps : 75.8%
n_episode : 498, Total Frames : 28175, Average Score : 151.9, Episode Score : 40.0, Best Score : 1090.0, n_buffer : 28175, eps : 75.7%
n_episode : 499, Total Frames : 28212, Average Score : 151.8, Episode Score : 70.0, Best Score : 1090.0, n_buffer : 28212, eps : 75.7%
n_episode : 500, Total Frames : 28258, Average Score : 151.8, Episode Score : 150.0, Best Score : 1090.0, n_buffer : 28258, eps : 75.7%
n_episode : 501, Total Frames : 28282, Average Score : 151.5, Episode Score : 10.0, Best Score : 1090.0, n_buffer : 28282, eps : 75.6%
n_episode : 502, Total Frames : 28346, Average Score : 151.5, Episode Score : 160.0, Best Score : 1090.0, n_buffer : 28346, eps : 75.6%
n_episode : 503, Total Frames : 28399, Average Score : 151.6, Episode Score : 180.0, Best Score : 1090.0, n_buffer : 28399, eps : 75.6%
n_episode : 504, Total Frames : 28445, Average Score : 151.5, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 28445, eps : 75.5%
n_episode : 505, Total Frames : 28508, Average Score : 151.6, Episode Score : 210.0, Best Score : 1090.0, n_buffer : 28508, eps : 75.5%
n_episode : 506, Total Frames : 28590, Average Score : 151.8, Episode Score : 260.0, Best Score : 1090.0, n_buffer : 28590, eps : 75.4%
n_episode : 507, Total Frames : 28748, Average Score : 152.5, Episode Score : 490.0, Best Score : 1090.0, n_buffer : 28748, eps : 75.4%
n_episode : 508, Total Frames : 28805, Average Score : 152.4, Episode Score : 130.0, Best Score : 1090.0, n_buffer : 28805, eps : 75.3%
n_episode : 509, Total Frames : 28857, Average Score : 152.4, Episode Score : 140.0, Best Score : 1090.0, n_buffer : 28857, eps : 75.2%
n_episode : 510, Total Frames : 28994, Average Score : 152.5, Episode Score : 180.0, Best Score : 1090.0, n_buffer : 28994, eps : 75.2%
n_episode : 511, Total Frames : 29056, Average Score : 152.4, Episode Score : 150.0, Best Score : 1090.0, n_buffer : 29056, eps : 75.1%
n_episode : 512, Total Frames : 29072, Average Score : 152.2, Episode Score : 30.0, Best Score : 1090.0, n_buffer : 29072, eps : 75.0%
n_episode : 513, Total Frames : 29127, Average Score : 152.1, Episode Score : 110.0, Best Score : 1090.0, n_buffer : 29127, eps : 75.0%
n_episode : 514, Total Frames : 29194, Average Score : 152.2, Episode Score : 170.0, Best Score : 1090.0, n_buffer : 29194, eps : 75.0%
n_episode : 515, Total Frames : 29290, Average Score : 152.3, Episode Score : 240.0, Best Score : 1090.0, n_buffer : 29290, eps : 74.9%
n_episode : 516, Total Frames : 29310, Average Score : 152.0, Episode Score : 0.0, Best Score : 1090.0, n_buffer : 29310, eps : 74.9%
n_episode : 517, Total Frames : 29401, Average Score : 152.2, Episode Score : 250.0, Best Score : 1090.0, n_buffer : 29401, eps : 74.8%
n_episode : 518, Total Frames : 29537, Average Score : 152.4, Episode Score : 260.0, Best Score : 1090.0, n_buffer : 29537, eps : 74.8%
n_episode : 519, Total Frames : 29577, Average Score : 152.3, Episode Score : 60.0, Best Score : 1090.0, n_buffer : 29577, eps : 74.7%
n_episode : 520, Total Frames : 29649, Average Score : 152.5, Episode Score : 260.0, Best Score : 1090.0, n_buffer : 29649, eps : 74.7%
n_episode : 521, Total Frames : 29696, Average Score : 152.3, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 29696, eps : 74.6%
n_episode : 522, Total Frames : 29770, Average Score : 152.5, Episode Score : 250.0, Best Score : 1090.0, n_buffer : 29770, eps : 74.6%
n_episode : 523, Total Frames : 29814, Average Score : 152.4, Episode Score : 70.0, Best Score : 1090.0, n_buffer : 29814, eps : 74.5%
n_episode : 524, Total Frames : 29916, Average Score : 152.4, Episode Score : 190.0, Best Score : 1090.0, n_buffer : 29916, eps : 74.5%
n_episode : 525, Total Frames : 29967, Average Score : 152.2, Episode Score : 50.0, Best Score : 1090.0, n_buffer : 29967, eps : 74.4%
n_episode : 526, Total Frames : 30009, Average Score : 152.2, Episode Score : 140.0, Best Score : 1090.0, n_buffer : 30009, eps : 74.4%
n_episode : 527, Total Frames : 30058, Average Score : 152.0, Episode Score : 30.0, Best Score : 1090.0, n_buffer : 30058, eps : 74.3%
n_episode : 528, Total Frames : 30075, Average Score : 151.7, Episode Score : 0.0, Best Score : 1090.0, n_buffer : 30075, eps : 74.3%
n_episode : 529, Total Frames : 30127, Average Score : 151.6, Episode Score : 90.0, Best Score : 1090.0, n_buffer : 30127, eps : 74.3%
n_episode : 530, Total Frames : 30175, Average Score : 151.5, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 30175, eps : 74.2%
n_episode : 531, Total Frames : 30192, Average Score : 151.2, Episode Score : 0.0, Best Score : 1090.0, n_buffer : 30192, eps : 74.2%
n_episode : 532, Total Frames : 30286, Average Score : 151.6, Episode Score : 340.0, Best Score : 1090.0, n_buffer : 30286, eps : 74.2%
n_episode : 533, Total Frames : 30305, Average Score : 151.4, Episode Score : 40.0, Best Score : 1090.0, n_buffer : 30305, eps : 74.1%
n_episode : 534, Total Frames : 30354, Average Score : 151.1, Episode Score : 30.0, Best Score : 1090.0, n_buffer : 30354, eps : 74.1%
n_episode : 535, Total Frames : 30467, Average Score : 151.6, Episode Score : 400.0, Best Score : 1090.0, n_buffer : 30467, eps : 74.1%
n_episode : 536, Total Frames : 30496, Average Score : 151.4, Episode Score : 40.0, Best Score : 1090.0, n_buffer : 30496, eps : 74.0%
n_episode : 537, Total Frames : 30542, Average Score : 151.1, Episode Score : 20.0, Best Score : 1090.0, n_buffer : 30542, eps : 74.0%
n_episode : 538, Total Frames : 30667, Average Score : 151.4, Episode Score : 290.0, Best Score : 1090.0, n_buffer : 30667, eps : 73.9%
n_episode : 539, Total Frames : 30721, Average Score : 151.3, Episode Score : 100.0, Best Score : 1090.0, n_buffer : 30721, eps : 73.9%
n_episode : 540, Total Frames : 30761, Average Score : 151.1, Episode Score : 70.0, Best Score : 1090.0, n_buffer : 30761, eps : 73.8%
n_episode : 541, Total Frames : 30902, Average Score : 154.4, Episode Score : 1910.0, Best Score : 1910.0, n_buffer : 30902, eps : 73.8%
n_episode : 542, Total Frames : 31028, Average Score : 154.3, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 31028, eps : 73.7%
n_episode : 543, Total Frames : 31077, Average Score : 154.1, Episode Score : 10.0, Best Score : 1910.0, n_buffer : 31077, eps : 73.6%
n_episode : 544, Total Frames : 31139, Average Score : 154.2, Episode Score : 240.0, Best Score : 1910.0, n_buffer : 31139, eps : 73.6%
n_episode : 545, Total Frames : 31180, Average Score : 154.0, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 31180, eps : 73.5%
n_episode : 546, Total Frames : 31199, Average Score : 153.8, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 31199, eps : 73.5%
n_episode : 547, Total Frames : 31253, Average Score : 153.7, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 31253, eps : 73.5%
n_episode : 548, Total Frames : 31295, Average Score : 153.5, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 31295, eps : 73.4%
n_episode : 549, Total Frames : 31405, Average Score : 154.0, Episode Score : 410.0, Best Score : 1910.0, n_buffer : 31405, eps : 73.4%
n_episode : 550, Total Frames : 31446, Average Score : 153.8, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 31446, eps : 73.3%
n_episode : 551, Total Frames : 31507, Average Score : 153.7, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 31507, eps : 73.3%
n_episode : 552, Total Frames : 31568, Average Score : 153.8, Episode Score : 190.0, Best Score : 1910.0, n_buffer : 31568, eps : 73.2%
n_episode : 553, Total Frames : 31640, Average Score : 153.9, Episode Score : 230.0, Best Score : 1910.0, n_buffer : 31640, eps : 73.2%
n_episode : 554, Total Frames : 31686, Average Score : 153.9, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 31686, eps : 73.1%
n_episode : 555, Total Frames : 31741, Average Score : 153.7, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 31741, eps : 73.1%
n_episode : 556, Total Frames : 31787, Average Score : 153.7, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 31787, eps : 73.1%
n_episode : 557, Total Frames : 31830, Average Score : 153.6, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 31830, eps : 73.0%
n_episode : 558, Total Frames : 31882, Average Score : 153.4, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 31882, eps : 73.0%
n_episode : 559, Total Frames : 31934, Average Score : 153.3, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 31934, eps : 73.0%
n_episode : 560, Total Frames : 32026, Average Score : 154.5, Episode Score : 820.0, Best Score : 1910.0, n_buffer : 32026, eps : 72.9%
n_episode : 561, Total Frames : 32075, Average Score : 154.5, Episode Score : 160.0, Best Score : 1910.0, n_buffer : 32075, eps : 72.9%
n_episode : 562, Total Frames : 32120, Average Score : 154.4, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 32120, eps : 72.8%
n_episode : 563, Total Frames : 32177, Average Score : 154.3, Episode Score : 90.0, Best Score : 1910.0, n_buffer : 32177, eps : 72.8%
n_episode : 564, Total Frames : 32236, Average Score : 154.3, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 32236, eps : 72.8%
n_episode : 565, Total Frames : 32291, Average Score : 154.3, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 32291, eps : 72.7%
n_episode : 566, Total Frames : 32350, Average Score : 154.2, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 32350, eps : 72.7%
n_episode : 567, Total Frames : 32484, Average Score : 155.2, Episode Score : 700.0, Best Score : 1910.0, n_buffer : 32484, eps : 72.6%
n_episode : 568, Total Frames : 32549, Average Score : 155.2, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 32549, eps : 72.5%
n_episode : 569, Total Frames : 32600, Average Score : 155.1, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 32600, eps : 72.5%
n_episode : 570, Total Frames : 32658, Average Score : 155.1, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 32658, eps : 72.5%
n_episode : 571, Total Frames : 32708, Average Score : 155.0, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 32708, eps : 72.4%
n_episode : 572, Total Frames : 32766, Average Score : 155.1, Episode Score : 210.0, Best Score : 1910.0, n_buffer : 32766, eps : 72.4%
n_episode : 573, Total Frames : 32869, Average Score : 155.4, Episode Score : 330.0, Best Score : 1910.0, n_buffer : 32869, eps : 72.3%
n_episode : 574, Total Frames : 32924, Average Score : 155.4, Episode Score : 130.0, Best Score : 1910.0, n_buffer : 32924, eps : 72.3%
n_episode : 575, Total Frames : 32972, Average Score : 155.3, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 32972, eps : 72.2%
n_episode : 576, Total Frames : 33012, Average Score : 155.1, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 33012, eps : 72.2%
n_episode : 577, Total Frames : 33072, Average Score : 155.2, Episode Score : 180.0, Best Score : 1910.0, n_buffer : 33072, eps : 72.2%
n_episode : 578, Total Frames : 33124, Average Score : 155.0, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 33124, eps : 72.1%
n_episode : 579, Total Frames : 33162, Average Score : 154.8, Episode Score : 50.0, Best Score : 1910.0, n_buffer : 33162, eps : 72.1%
n_episode : 580, Total Frames : 33217, Average Score : 154.8, Episode Score : 140.0, Best Score : 1910.0, n_buffer : 33217, eps : 72.1%
n_episode : 581, Total Frames : 33279, Average Score : 154.9, Episode Score : 180.0, Best Score : 1910.0, n_buffer : 33279, eps : 72.0%
n_episode : 582, Total Frames : 33331, Average Score : 154.7, Episode Score : 70.0, Best Score : 1910.0, n_buffer : 33331, eps : 72.0%
n_episode : 583, Total Frames : 33383, Average Score : 154.6, Episode Score : 100.0, Best Score : 1910.0, n_buffer : 33383, eps : 71.9%
n_episode : 584, Total Frames : 33443, Average Score : 154.6, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 33443, eps : 71.9%
n_episode : 585, Total Frames : 33483, Average Score : 154.3, Episode Score : 30.0, Best Score : 1910.0, n_buffer : 33483, eps : 71.9%
n_episode : 586, Total Frames : 33545, Average Score : 154.3, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 33545, eps : 71.8%
n_episode : 587, Total Frames : 33592, Average Score : 154.2, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 33592, eps : 71.8%
n_episode : 588, Total Frames : 33636, Average Score : 154.1, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 33636, eps : 71.8%
n_episode : 589, Total Frames : 33691, Average Score : 154.0, Episode Score : 80.0, Best Score : 1910.0, n_buffer : 33691, eps : 71.7%
n_episode : 590, Total Frames : 33778, Average Score : 154.6, Episode Score : 530.0, Best Score : 1910.0, n_buffer : 33778, eps : 71.7%
n_episode : 591, Total Frames : 33804, Average Score : 154.3, Episode Score : 0.0, Best Score : 1910.0, n_buffer : 33804, eps : 71.6%
n_episode : 592, Total Frames : 33877, Average Score : 154.3, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 33877, eps : 71.6%
n_episode : 593, Total Frames : 33923, Average Score : 154.2, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 33923, eps : 71.6%
n_episode : 594, Total Frames : 33977, Average Score : 154.2, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 33977, eps : 71.5%
n_episode : 595, Total Frames : 34042, Average Score : 154.2, Episode Score : 180.0, Best Score : 1910.0, n_buffer : 34042, eps : 71.5%
n_episode : 596, Total Frames : 34149, Average Score : 154.8, Episode Score : 490.0, Best Score : 1910.0, n_buffer : 34149, eps : 71.4%
n_episode : 597, Total Frames : 34174, Average Score : 154.6, Episode Score : 60.0, Best Score : 1910.0, n_buffer : 34174, eps : 71.4%
n_episode : 598, Total Frames : 34235, Average Score : 154.7, Episode Score : 200.0, Best Score : 1910.0, n_buffer : 34235, eps : 71.3%
n_episode : 599, Total Frames : 34332, Average Score : 154.8, Episode Score : 250.0, Best Score : 1910.0, n_buffer : 34332, eps : 71.3%
n_episode : 600, Total Frames : 34455, Average Score : 155.9, Episode Score : 770.0, Best Score : 1910.0, n_buffer : 34455, eps : 71.2%
n_episode : 601, Total Frames : 34495, Average Score : 155.8, Episode Score : 120.0, Best Score : 1910.0, n_buffer : 34495, eps : 71.1%
n_episode : 602, Total Frames : 34542, Average Score : 155.8, Episode Score : 160.0, Best Score : 1910.0, n_buffer : 34542, eps : 71.1%
n_episode : 603, Total Frames : 34598, Average Score : 155.8, Episode Score : 170.0, Best Score : 1910.0, n_buffer : 34598, eps : 71.1%
n_episode : 604, Total Frames : 34660, Average Score : 155.8, Episode Score : 150.0, Best Score : 1910.0, n_buffer : 34660, eps : 71.0%
n_episode : 605, Total Frames : 34700, Average Score : 155.6, Episode Score : 40.0, Best Score : 1910.0, n_buffer : 34700, eps : 71.0%
n_episode : 606, Total Frames : 34734, Average Score : 155.6, Episode Score : 110.0, Best Score : 1910.0, n_buffer : 34734, eps : 71.0%
n_episode : 607, Total Frames : 34795, Average Score : 155.6, Episode Score : 160.0, Best Score : 1910.0, n_buffer : 34795, eps : 70.9%
